kab_kota,bulan,T_celsius,RH_persen,THI,LST_celsius,curah_hujan,NDVI,risk_category,clean_name,nama_wilayah,total_ternak,densitas_ternak,proporsi_sapi_perah,bulan_sin,bulan_cos,risk_pred,risk_proba_severe
Kota Cirebon,4,25.93,83.96,76.86,34.39,251.3,0.4759,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,0.8660254037844387,-0.4999999999999998,1,0.0008749451321750212
Kota Cirebon,4,25.93,83.96,76.86,34.39,251.3,0.4759,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,0.8660254037844387,-0.4999999999999998,1,0.0005823749862715417
Kota Sukabumi,4,23.04,85.99,72.28,32.55,354.7,0.5787,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,0.8660254037844387,-0.4999999999999998,1,0.00038902343800196077
Kota Sukabumi,4,23.04,85.99,72.28,32.55,354.7,0.5787,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,0.8660254037844387,-0.4999999999999998,1,0.00040569010466862744
Kuningan,4,24.32,87.21,74.53,27.73,337.8,0.7546,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,0.8660254037844387,-0.4999999999999998,1,3.435319377348363e-05
Majalengka,4,24.58,86.3,74.86,29.23,347.9,0.6658,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,0.8660254037844387,-0.4999999999999998,1,8.966183574879227e-05
Purwakarta,4,25.02,84.87,75.44,29.21,295.3,0.7263,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,0.8660254037844387,-0.4999999999999998,1,0.00017647440589469576
Subang,4,25.68,84.51,76.5,30.55,235.0,0.6668,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,0.8660254037844387,-0.4999999999999998,1,9.647440589469574e-05
Sukabumi,4,23.9,86.93,73.8,27.1,278.9,0.8007,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,0.8660254037844387,-0.4999999999999998,1,2.4691358024691357e-05
Sukabumi,4,23.9,86.93,73.8,27.1,278.9,0.8007,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,0.8660254037844387,-0.4999999999999998,1,0.00015952380952380951
Sumedang,4,23.71,87.02,73.48,28.41,400.6,0.7639,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,0.8660254037844387,-0.4999999999999998,1,9.66183574879227e-06
Kota Bekasi,4,26.69,81.7,77.82,38.83,145.3,0.3823,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,0.8660254037844387,-0.4999999999999998,1,0.011254989262228064
Kota Bekasi,4,26.69,81.7,77.82,38.83,145.3,0.3823,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,0.8660254037844387,-0.4999999999999998,1,0.005034965495145474
Kota Depok,4,26.14,82.48,77.03,37.94,239.5,0.458,1,depok,Kota Depok,610,3.05,0.0163934426229508,0.8660254037844387,-0.4999999999999998,1,0.012458946608946609
Bandung,5,21.5,86.24,69.74,25.73,171.8,0.7395,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,0.4999999999999999,-0.8660254037844387,0,0.0
Bandung,5,21.5,86.24,69.74,25.73,171.8,0.7395,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,0.4999999999999999,-0.8660254037844387,0,0.0
Kota Cimahi,5,23.01,86.4,72.26,32.73,148.2,0.3615,1,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,0.4999999999999999,-0.8660254037844387,1,0.000713343965975545
Kota Tasikmalaya,5,23.47,88.18,73.18,27.76,207.4,0.6765,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,0.4999999999999999,-0.8660254037844387,1,9.66183574879227e-06
Kota Tasikmalaya,5,23.47,88.18,73.18,27.76,207.4,0.6765,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,0.4999999999999999,-0.8660254037844387,1,2.6328502415458936e-05
Tasikmalaya,5,23.78,87.1,73.62,25.79,202.5,0.8294,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,0.4999999999999999,-0.8660254037844387,1,0.0
Tasikmalaya,5,23.78,87.1,73.62,25.79,202.5,0.8294,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,0.4999999999999999,-0.8660254037844387,1,0.0
Ciamis,5,24.55,85.86,74.78,26.45,204.0,0.7899,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,0.4999999999999999,-0.8660254037844387,1,2.4691358024691357e-05
Kota Banjar,5,25.5,85.62,76.32,28.56,162.1,0.6811,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,0.4999999999999999,-0.8660254037844387,1,2.6328502415458936e-05
Bekasi,5,27.15,81.54,78.55,32.17,101.3,0.5582,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,0.4999999999999999,-0.8660254037844387,1,0.0030764904537937845
Bekasi,5,27.15,81.54,78.55,32.17,101.3,0.5582,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,0.4999999999999999,-0.8660254037844387,1,0.001706151691445809
Bogor,5,24.51,85.28,74.64,28.47,214.6,0.7374,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,0.4999999999999999,-0.8660254037844387,1,9.66183574879227e-06
Bogor,5,24.51,85.28,74.64,28.47,214.6,0.7374,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,0.4999999999999999,-0.8660254037844387,1,0.00016918564527260176
Cianjur,5,23.56,86.08,73.15,26.51,208.9,0.8052,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,0.4999999999999999,-0.8660254037844387,1,0.0
Cirebon,5,26.83,78.88,77.7,31.43,84.4,0.5904,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,0.4999999999999999,-0.8660254037844387,1,0.00027365707596893206
Cirebon,5,26.83,78.88,77.7,31.43,84.4,0.5904,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,0.4999999999999999,-0.8660254037844387,1,0.0002604986947713352
Garut,5,22.17,86.28,70.86,25.33,188.2,0.8187,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,0.4999999999999999,-0.8660254037844387,0,0.0
Indramayu,5,27.16,78.25,78.16,31.04,70.2,0.5297,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,0.4999999999999999,-0.8660254037844387,1,0.00677845123810751
Karawang,5,27.17,81.25,78.54,30.36,87.5,0.6375,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,0.4999999999999999,-0.8660254037844387,1,0.0023373059236869976
Kota Bandung,5,22.71,86.16,71.74,33.04,155.0,0.3793,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,0.4999999999999999,-0.8660254037844387,0,0.0
Kota Bandung,5,22.71,86.16,71.74,33.04,155.0,0.3793,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,0.4999999999999999,-0.8660254037844387,0,0.00038496732026143787
Kota Bogor,5,25.04,85.5,75.56,33.65,263.5,0.5217,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,0.4999999999999999,-0.8660254037844387,1,0.0005202537741503297
Kota Bogor,5,25.04,85.5,75.56,33.65,263.5,0.5217,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,0.4999999999999999,-0.8660254037844387,1,0.00025120615510271064
Kota Cirebon,5,26.28,78.57,76.8,34.21,89.5,0.471,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,0.4999999999999999,-0.8660254037844387,1,0.0008016077803566567
Kota Cirebon,5,26.28,78.57,76.8,34.21,89.5,0.471,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,0.4999999999999999,-0.8660254037844387,1,0.002871782732492393
Kota Sukabumi,5,23.31,85.84,72.71,30.91,237.8,0.5958,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,0.4999999999999999,-0.8660254037844387,1,0.00012800051031236641
Kota Sukabumi,5,23.31,85.84,72.71,30.91,237.8,0.5958,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,0.4999999999999999,-0.8660254037844387,1,0.0002628329618114846
Kuningan,5,24.35,83.81,74.23,27.17,155.1,0.7901,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,0.4999999999999999,-0.8660254037844387,1,2.4691358024691357e-05
Majalengka,5,24.79,82.29,74.81,28.45,124.2,0.7164,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,0.4999999999999999,-0.8660254037844387,1,0.00011435319377348364
Purwakarta,5,25.28,84.51,75.85,28.06,151.8,0.7418,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,0.4999999999999999,-0.8660254037844387,1,0.0001310198604401503
Subang,5,26.0,81.85,76.72,29.36,114.5,0.654,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,0.4999999999999999,-0.8660254037844387,1,9.647440589469574e-05
Sukabumi,5,24.27,85.85,74.31,26.73,202.5,0.8025,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,0.4999999999999999,-0.8660254037844387,1,2.4691358024691357e-05
Sukabumi,5,24.27,85.85,74.31,26.73,202.5,0.8025,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,0.4999999999999999,-0.8660254037844387,1,0.00014285714285714284
Sumedang,5,23.92,83.87,73.54,27.36,156.1,0.7764,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,0.4999999999999999,-0.8660254037844387,1,2.4691358024691357e-05
Kota Bekasi,5,27.01,81.6,78.33,35.71,122.4,0.3843,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,0.4999999999999999,-0.8660254037844387,1,0.009118639337642847
Kota Bekasi,5,27.01,81.6,78.33,35.71,122.4,0.3843,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,0.4999999999999999,-0.8660254037844387,1,0.005046076606256586
Kota Depok,5,26.38,83.51,77.53,35.01,172.4,0.4645,1,depok,Kota Depok,610,3.05,0.0163934426229508,0.4999999999999999,-0.8660254037844387,1,0.0023417609485740535
Bandung,6,21.38,85.18,69.46,25.13,89.0,0.7136,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,1.2246467991473532e-16,-1.0,0,0.0
Bandung,6,21.38,85.18,69.46,25.13,89.0,0.7136,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,1.2246467991473532e-16,-1.0,0,0.0
Kota Cimahi,6,22.92,85.2,72.01,31.75,56.7,0.3451,1,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,1.2246467991473532e-16,-1.0,1,0.0007619047619047618
Kota Tasikmalaya,6,23.0,90.21,72.58,26.95,136.2,0.6603,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,1.2246467991473532e-16,-1.0,1,0.0
Kota Tasikmalaya,6,23.0,90.21,72.58,26.95,136.2,0.6603,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,1.2246467991473532e-16,-1.0,1,1.6666666666666667e-05
Tasikmalaya,6,23.27,89.15,72.93,25.37,100.7,0.8138,1,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,1.2246467991473532e-16,-1.0,1,0.0
Tasikmalaya,6,23.27,89.15,72.93,25.37,100.7,0.8138,1,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,1.2246467991473532e-16,-1.0,1,0.0
Ciamis,6,24.07,88.02,74.18,25.66,109.8,0.8019,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,1.2246467991473532e-16,-1.0,1,2.4691358024691357e-05
Kota Banjar,6,24.93,88.23,75.65,27.45,82.5,0.7167,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,1.2246467991473532e-16,-1.0,1,0.00012777777777777776
Bekasi,6,26.95,80.27,78.06,32.1,93.0,0.5163,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,1.2246467991473532e-16,-1.0,1,0.0010764904537937847
Bekasi,6,26.95,80.27,78.06,32.1,93.0,0.5163,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,1.2246467991473532e-16,-1.0,1,0.001706151691445809
Bogor,6,24.36,83.12,74.2,27.95,190.3,0.7252,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,1.2246467991473532e-16,-1.0,1,9.66183574879227e-06
Bogor,6,24.36,83.12,74.2,27.95,190.3,0.7252,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,1.2246467991473532e-16,-1.0,1,5.574026712134129e-05
Cianjur,6,23.2,86.33,72.58,25.7,125.9,0.7847,1,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,1.2246467991473532e-16,-1.0,1,2.4691358024691357e-05
Cirebon,6,26.93,76.66,77.58,30.78,103.8,0.5567,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,1.2246467991473532e-16,-1.0,1,0.0011625459648578209
Cirebon,6,26.93,76.66,77.58,30.78,103.8,0.5567,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,1.2246467991473532e-16,-1.0,1,0.0011493875836602239
Garut,6,21.81,87.38,70.35,24.52,87.7,0.7925,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,1.2246467991473532e-16,-1.0,0,0.0
Indramayu,6,27.34,75.05,78.03,30.72,102.4,0.4924,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,1.2246467991473532e-16,-1.0,1,0.008769809262798868
Karawang,6,26.99,79.95,78.09,30.47,83.5,0.586,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,1.2246467991473532e-16,-1.0,1,0.0003854986947713352
Kota Bandung,6,22.7,84.31,71.58,31.89,64.4,0.3588,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,1.2246467991473532e-16,-1.0,0,0.0
Kota Bandung,6,22.7,84.31,71.58,31.89,64.4,0.3588,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,1.2246467991473532e-16,-1.0,0,0.0
Kota Bogor,6,24.95,83.28,75.17,32.45,266.6,0.5143,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,1.2246467991473532e-16,-1.0,1,5.785460683312962e-05
Kota Bogor,6,24.95,83.28,75.17,32.45,266.6,0.5143,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,1.2246467991473532e-16,-1.0,1,7.452127349979628e-05
Kota Cirebon,6,26.35,76.65,76.68,33.05,111.8,0.4561,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,1.2246467991473532e-16,-1.0,1,0.00022811973534962425
Kota Cirebon,6,26.35,76.65,76.68,33.05,111.8,0.4561,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,1.2246467991473532e-16,-1.0,1,0.0005482946874853606
Kota Sukabumi,6,23.21,83.6,72.35,30.28,127.3,0.5735,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,1.2246467991473532e-16,-1.0,1,0.00012800051031236641
Kota Sukabumi,6,23.21,83.6,72.35,30.28,127.3,0.5735,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,1.2246467991473532e-16,-1.0,1,0.00014938758366022409
Kuningan,6,24.39,81.94,74.13,26.77,106.4,0.7744,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,1.2246467991473532e-16,-1.0,1,2.4691358024691357e-05
Majalengka,6,24.92,79.79,74.76,28.24,95.9,0.7099,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,1.2246467991473532e-16,-1.0,1,0.00011435319377348364
Purwakarta,6,25.09,82.86,75.36,27.73,121.8,0.7303,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,1.2246467991473532e-16,-1.0,1,0.00413101986044015
Subang,6,25.94,79.67,76.38,29.32,72.6,0.611,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,1.2246467991473532e-16,-1.0,1,0.00023844971453667102
Sukabumi,6,23.85,86.2,73.64,26.36,153.8,0.787,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,1.2246467991473532e-16,-1.0,1,2.4691358024691357e-05
Sukabumi,6,23.85,86.2,73.64,26.36,153.8,0.787,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,1.2246467991473532e-16,-1.0,1,2.9411764705882354e-05
Sumedang,6,24.04,81.27,73.5,26.85,94.7,0.7583,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,1.2246467991473532e-16,-1.0,1,2.4691358024691357e-05
Kota Bekasi,6,26.87,79.65,77.86,35.82,90.4,0.3639,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,1.2246467991473532e-16,-1.0,1,0.009818639337642845
Kota Bekasi,6,26.87,79.65,77.86,35.82,90.4,0.3639,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,1.2246467991473532e-16,-1.0,1,0.004712743272923251
Kota Depok,6,26.3,80.72,77.08,34.48,147.6,0.4486,1,depok,Kota Depok,610,3.05,0.0163934426229508,1.2246467991473532e-16,-1.0,1,0.0018338244406375455
Bandung,7,20.89,81.75,68.43,25.69,63.4,0.7116,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.4999999999999997,-0.8660254037844388,0,0.0
Bandung,7,20.89,81.75,68.43,25.69,63.4,0.7116,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.4999999999999997,-0.8660254037844388,0,0.0
Kota Cimahi,7,22.61,81.2,71.18,32.32,45.5,0.3386,0,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-0.4999999999999997,-0.8660254037844388,0,0.0
Kota Tasikmalaya,7,21.63,89.67,70.2,26.86,62.8,0.6671,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.4999999999999997,-0.8660254037844388,0,0.0
Kota Tasikmalaya,7,21.63,89.67,70.2,26.86,62.8,0.6671,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.4999999999999997,-0.8660254037844388,0,7.407407407407407e-05
Tasikmalaya,7,22.11,88.15,70.9,24.81,93.4,0.8072,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.4999999999999997,-0.8660254037844388,0,0.0
Tasikmalaya,7,22.11,88.15,70.9,24.81,93.4,0.8072,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.4999999999999997,-0.8660254037844388,0,0.0
Ciamis,7,22.82,87.2,72.01,25.33,93.4,0.8046,1,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-0.4999999999999997,-0.8660254037844388,1,0.0002158024691358025
Kota Banjar,7,23.58,87.5,73.31,28.32,87.9,0.7114,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-0.4999999999999997,-0.8660254037844388,1,0.00042813825706103446
Bekasi,7,26.77,76.54,77.33,32.51,66.3,0.4845,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.4999999999999997,-0.8660254037844388,1,0.005219605405527661
Bekasi,7,26.77,76.54,77.33,32.51,66.3,0.4845,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.4999999999999997,-0.8660254037844388,1,0.004532737715573536
Bogor,7,24.2,80.49,73.68,28.24,102.4,0.7206,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.4999999999999997,-0.8660254037844388,1,0.0003373975163202937
Bogor,7,24.2,80.49,73.68,28.24,102.4,0.7206,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.4999999999999997,-0.8660254037844388,1,0.0009756659637959023
Cianjur,7,22.64,83.35,71.4,25.84,102.9,0.7813,0,cianjur,Kabupaten Cianjur,611500,175.7183908045977,0.008176614881439,-0.4999999999999997,-0.8660254037844388,0,0.0
Cirebon,7,26.58,68.62,76.08,31.45,24.9,0.5425,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.4999999999999997,-0.8660254037844388,1,0.0003270355731225296
Cirebon,7,26.58,68.62,76.08,31.45,24.9,0.5425,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.4999999999999997,-0.8660254037844388,1,0.0015102139037433155
Garut,7,20.85,85.05,68.59,24.73,68.6,0.7823,0,garut,Kabupaten Garut,1371800,447.5693311582382,0.0182242309374544,-0.4999999999999997,-0.8660254037844388,0,0.0
Indramayu,7,27.58,62.8,76.81,30.72,32.4,0.537,1,indramayu,Kabupaten Indramayu,175600,83.65888518342068,0.0005694760820045,-0.4999999999999997,-0.8660254037844388,1,0.007570977954547271
Karawang,7,26.93,73.82,77.23,31.03,55.6,0.5583,1,karawang,Kabupaten Karawang,107600,65.13317191283294,0.0009293680297397,-0.4999999999999997,-0.8660254037844388,1,0.0029700758879674543
Kota Bandung,7,22.36,79.7,70.66,32.17,45.8,0.3565,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.4999999999999997,-0.8660254037844388,0,0.0
Kota Bandung,7,22.36,79.7,70.66,32.17,45.8,0.3565,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.4999999999999997,-0.8660254037844388,0,0.0
Kota Bogor,7,24.86,81.05,74.8,32.84,128.2,0.4971,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.4999999999999997,-0.8660254037844388,1,0.0007770899838223604
Kota Bogor,7,24.86,81.05,74.8,32.84,128.2,0.4971,1,bogor,Kota Bogor,4600,38.983050847457626,0.0217391304347826,-0.4999999999999997,-0.8660254037844388,1,0.0011971766131161506
Kota Cirebon,7,25.94,69.24,75.19,34.06,27.9,0.4434,1,cirebon,Kabupaten Cirebon,239100,242.9878048780488,0.0020911752404851,-0.4999999999999997,-0.8660254037844388,1,0.002632601056497612
Kota Cirebon,7,25.94,69.24,75.19,34.06,27.9,0.4434,1,cirebon,Kota Cirebon,1510,40.810810810810814,0.0066225165562913,-0.4999999999999997,-0.8660254037844388,1,0.0033233551446941556
Kota Sukabumi,7,22.95,79.53,71.59,30.22,79.4,0.5531,0,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.4999999999999997,-0.8660254037844388,0,4.8192771084337354e-05
Kota Sukabumi,7,22.95,79.53,71.59,30.22,79.4,0.5531,0,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.4999999999999997,-0.8660254037844388,0,0.0006362880091795754
Kuningan,7,23.58,77.09,72.37,27.05,36.1,0.7588,1,kuningan,Kabupaten Kuningan,388700,347.9856759176365,0.0077180344738873,-0.4999999999999997,-0.8660254037844388,1,0.00013970149253731342
Majalengka,7,24.79,70.01,73.55,28.71,30.0,0.6718,1,majalengka,Kabupaten Majalengka,290500,241.27906976744185,0.0017211703958691,-0.4999999999999997,-0.8660254037844388,1,0.002145217391304348
Purwakarta,7,25.02,76.71,74.6,28.21,81.1,0.7111,1,purwakarta,Kabupaten Purwakarta,145250,176.06060606060606,0.0010327022375215,-0.4999999999999997,-0.8660254037844388,1,0.0006307729468599033
Subang,7,26.01,69.9,75.38,29.4,47.5,0.6391,1,subang,Kabupaten Subang,206200,109.506107275624,0.0009699321047526,-0.4999999999999997,-0.8660254037844388,1,0.0005406719367588933
Sukabumi,7,23.28,84.01,72.51,26.1,88.1,0.782,1,sukabumi,Kabupaten Sukabumi,780220,187.462758289284,0.0026915485375919,-0.4999999999999997,-0.8660254037844388,1,0.00035242703859619286
Sukabumi,7,23.28,84.01,72.51,26.1,88.1,0.782,1,sukabumi,Kota Sukabumi,3450,71.875,0.0144927536231884,-0.4999999999999997,-0.8660254037844388,1,0.00044048077861071717
Sumedang,7,23.98,70.72,72.41,27.54,41.7,0.741,1,sumedang,Kabupaten Sumedang,286500,188.23915900131405,0.0069808027923211,-0.4999999999999997,-0.8660254037844388,1,0.00019525704809286897
Kota Bekasi,7,26.73,76.14,77.2,35.75,62.7,0.3692,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.4999999999999997,-0.8660254037844388,1,0.021893126328643497
Kota Bekasi,7,26.73,76.14,77.2,35.75,62.7,0.3692,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.4999999999999997,-0.8660254037844388,1,0.012569570985187404
Kota Depok,7,26.27,77.46,76.65,34.39,87.6,0.443,1,depok,Kota Depok,610,3.05,0.0163934426229508,-0.4999999999999997,-0.8660254037844388,1,0.0037280247676736936
Bandung,8,21.36,74.73,68.72,27.31,48.6,0.6759,0,bandung,Kabupaten Bandung,502000,283.9366515837104,0.0756972111553784,-0.8660254037844385,-0.5000000000000004,0,0.0
Bandung,8,21.36,74.73,68.72,27.31,48.6,0.6759,0,bandung,Kota Bandung,2340,13.928571428571429,0.017094017094017,-0.8660254037844385,-0.5000000000000004,0,0.0
Kota Cimahi,8,23.02,76.19,71.41,34.22,24.9,0.2997,0,cimahi,Kota Cimahi,1140,28.5,0.0263157894736842,-0.8660254037844385,-0.5000000000000004,0,0.0005255082470272344
Kota Tasikmalaya,8,21.31,85.8,69.4,27.21,35.1,0.6673,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.8660254037844385,-0.5000000000000004,0,0.0
Kota Tasikmalaya,8,21.31,85.8,69.4,27.21,35.1,0.6673,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.8660254037844385,-0.5000000000000004,0,7.407407407407407e-05
Tasikmalaya,8,21.76,85.18,70.1,25.09,35.7,0.7821,0,tasikmalaya,Kabupaten Tasikmalaya,751600,283.5156544700113,0.0159659393294305,-0.8660254037844385,-0.5000000000000004,0,0.0
Tasikmalaya,8,21.76,85.18,70.1,25.09,35.7,0.7821,0,tasikmalaya,Kota Tasikmalaya,16620,90.32608695652172,0.0240673886883273,-0.8660254037844385,-0.5000000000000004,0,0.0
Ciamis,8,22.39,85.23,71.14,25.45,24.3,0.7644,0,ciamis,Kabupaten Ciamis,546900,381.6468946266573,0.0073139513622234,-0.8660254037844385,-0.5000000000000004,0,0.0
Kota Banjar,8,23.11,84.97,72.3,27.23,20.6,0.6753,1,banjar,Kota Banjar,10610,93.0701754385965,0.0188501413760603,-0.8660254037844385,-0.5000000000000004,1,0.0002096296296296296
Bekasi,8,27.37,71.13,77.57,33.23,34.7,0.4642,1,bekasi,Kabupaten Bekasi,62450,49.01883830455259,0.0008006405124099,-0.8660254037844385,-0.5000000000000004,1,0.010004144693260844
Bekasi,8,27.37,71.13,77.57,33.23,34.7,0.4642,1,bekasi,Kota Bekasi,920,4.380952380952381,0.0217391304347826,-0.8660254037844385,-0.5000000000000004,1,0.006366604914880776
Bogor,8,24.97,72.93,74.12,29.67,87.3,0.6992,1,bogor,Kabupaten Bogor,938360,313.30884808013354,0.0089517882262671,-0.8660254037844385,-0.5000000000000004,1,0.00025739751632029373
